SYMB,DATE,SMA
APD,2002-02-19,29.7974
APD,2002-02-20,29.8887
APD,2002-02-21,29.9272
APD,2002-02-22,29.9484
APD,2002-02-25,29.987
APD,2002-02-26,30.0342
APD,2002-02-27,30.1364
APD,2002-02-28,30.2202
APD,2002-03-01,30.3208
APD,2002-03-04,30.4731
APD,2002-03-05,30.5814
APD,2002-03-06,30.7359
APD,2002-03-07,30.8744
APD,2002-03-08,31.0164
APD,2002-03-11,31.1494
APD,2002-03-12,31.2493
APD,2002-03-13,31.3563
APD,2002-03-14,31.4836
APD,2002-03-15,31.6442
APD,2002-03-18,31.7865
APD,2002-03-19,31.9906
APD,2002-03-20,32.1776
APD,2002-03-21,32.336
APD,2002-03-22,32.4564
APD,2002-03-25,32.5143
APD,2002-03-26,32.6164
APD,2002-03-27,32.7221
APD,2002-03-28,32.8298
APD,2002-04-01,32.8804
APD,2002-04-02,32.8535
APD,2002-04-03,32.8629
APD,2002-04-04,32.813
APD,2002-04-05,32.8102
APD,2002-04-08,32.8061
APD,2002-04-09,32.7979
APD,2002-04-10,32.8042
APD,2002-04-11,32.8089
APD,2002-04-12,32.7978
APD,2002-04-15,32.734
APD,2002-04-16,32.7037
APD,2002-04-17,32.628
APD,2002-04-18,32.5516
APD,2002-04-19,32.518
APD,2002-04-22,32.4685
APD,2002-04-23,32.3743
APD,2002-04-24,32.2951
APD,2002-04-25,32.1665
APD,2002-04-26,32.0487
APD,2002-04-29,31.9355
APD,2002-04-30,31.8601
APD,2002-05-01,31.8378
APD,2002-05-02,31.8975
APD,2002-05-03,31.9229
APD,2002-05-06,31.9242
APD,2002-05-07,31.9288
APD,2002-05-08,31.9397
APD,2002-05-09,31.9775
APD,2002-05-10,31.9916
APD,2002-05-13,32.0329
APD,2002-05-14,32.0691
APD,2002-05-15,32.1236
APD,2002-05-16,32.1761
APD,2002-05-17,32.221
APD,2002-05-20,32.2761
APD,2002-05-21,32.4109
APD,2002-05-22,32.5041
APD,2002-05-23,32.6116
APD,2002-05-24,32.6925
APD,2002-05-28,32.7735
APD,2002-05-29,32.8251
APD,2002-05-30,32.8405
APD,2002-05-31,32.8231
APD,2002-06-03,32.768
APD,2002-06-04,32.7193
APD,2002-06-05,32.6728
APD,2002-06-06,32.5754
APD,2002-06-07,32.4713
APD,2002-06-10,32.4219
APD,2002-06-11,32.3316
APD,2002-06-12,32.209
APD,2002-06-13,32.0571
APD,2002-06-14,31.8994
APD,2002-06-17,31.782
APD,2002-06-18,31.691
APD,2002-06-19,31.5982
APD,2002-06-20,31.5175
APD,2002-06-21,31.4295
APD,2002-06-24,31.3737
APD,2002-06-25,31.3492
APD,2002-06-26,31.3395
APD,2002-06-27,31.3579
APD,2002-06-28,31.3751
APD,2002-07-01,31.4339
APD,2002-07-02,31.4551
APD,2002-07-03,31.4498
APD,2002-07-05,31.5545
APD,2002-07-08,31.6269
APD,2002-07-09,31.633
APD,2002-07-10,31.6123
APD,2002-07-11,31.5642
APD,2002-07-12,31.5668
APD,2002-07-15,31.5511
APD,2002-07-16,31.4524
APD,2002-07-17,31.3737
APD,2002-07-18,31.2747
APD,2002-07-19,31.0931
APD,2002-07-22,30.8739
APD,2002-07-23,30.6221
APD,2002-07-24,30.4603
APD,2002-07-25,30.331
APD,2002-07-26,30.1558
APD,2002-07-29,30.0091
APD,2002-07-30,29.8063
APD,2002-07-31,29.6531
APD,2002-08-01,29.5051
APD,2002-08-02,29.2022
APD,2002-08-05,28.8874
APD,2002-08-06,28.6772
APD,2002-08-07,28.5794
APD,2002-08-08,28.5402
APD,2002-08-09,28.4845
APD,2002-08-12,28.4443
APD,2002-08-13,28.4492
APD,2002-08-14,28.4622
APD,2002-08-15,28.4923
APD,2002-08-16,28.5765
APD,2002-08-19,28.7475
APD,2002-08-20,28.9153
APD,2002-08-21,28.9992
APD,2002-08-22,29.0805
APD,2002-08-23,29.1644
APD,2002-08-26,29.2278
APD,2002-08-27,29.3519
APD,2002-08-28,29.4261
APD,2002-08-29,29.4983
APD,2002-08-30,29.6573
APD,2002-09-03,29.7765
APD,2002-09-04,29.8811
APD,2002-09-05,29.8727
APD,2002-09-06,29.8679
APD,2002-09-09,29.8562
APD,2002-09-10,29.8964
APD,2002-09-11,29.9547
APD,2002-09-12,29.9456
APD,2002-09-13,29.9433
APD,2002-09-16,29.9404
APD,2002-09-17,29.8666
APD,2002-09-18,29.8186
APD,2002-09-19,29.6985
APD,2002-09-20,29.5469
APD,2002-09-23,29.3908
APD,2002-09-24,29.1527
APD,2002-09-25,28.936
APD,2002-09-26,28.8243
APD,2002-09-27,28.6908
APD,2002-09-30,28.5389
APD,2002-10-01,28.536
APD,2002-10-02,28.3966
APD,2002-10-03,28.3084
APD,2002-10-04,28.1738
APD,2002-10-07,28.0457
APD,2002-10-08,27.9411
APD,2002-10-09,27.7514
APD,2002-10-10,27.69
APD,2002-10-11,27.6655
APD,2002-10-14,27.6447
APD,2002-10-15,27.6942
APD,2002-10-16,27.6845
APD,2002-10-17,27.788
APD,2002-10-18,27.8552
APD,2002-10-21,27.9948
APD,2002-10-22,28.1299
APD,2002-10-23,28.215
APD,2002-10-24,28.1728
APD,2002-10-25,28.2265
APD,2002-10-28,28.2613
APD,2002-10-29,28.2099
APD,2002-10-30,28.2561
APD,2002-10-31,28.3538
APD,2002-11-01,28.4693
APD,2002-11-04,28.5605
APD,2002-11-05,28.5953
APD,2002-11-06,28.7401
APD,2002-11-07,28.7502
APD,2002-11-08,28.6877
APD,2002-11-11,28.5904
APD,2002-11-12,28.4361
APD,2002-11-13,28.3492
APD,2002-11-14,28.2424
APD,2002-11-15,28.1731
APD,2002-11-18,28.0497
APD,2002-11-19,27.9863
APD,2002-11-20,27.97
APD,2002-11-21,28.0439
APD,2002-11-22,27.9915
APD,2002-11-25,27.9641
APD,2002-11-26,27.9173
