SYMB,DATE,SMA
ALK,2003-12-11,6.1
ALK,2003-12-12,6.087
ALK,2003-12-15,6.0689
ALK,2003-12-16,6.0667
ALK,2003-12-17,6.0666
ALK,2003-12-18,6.0756
ALK,2003-12-19,6.082
ALK,2003-12-22,6.0797
ALK,2003-12-23,6.069
ALK,2003-12-24,6.0566
ALK,2003-12-26,6.0434
ALK,2003-12-29,6.0342
ALK,2003-12-30,6.0175
ALK,2003-12-31,6.0107
ALK,2004-01-02,6.0214
ALK,2004-01-05,6.0364
ALK,2004-01-06,6.0759
ALK,2004-01-07,6.1087
ALK,2004-01-08,6.1402
ALK,2004-01-09,6.1708
ALK,2004-01-12,6.1832
ALK,2004-01-13,6.1944
ALK,2004-01-14,6.2202
ALK,2004-01-15,6.2318
ALK,2004-01-16,6.2507
ALK,2004-01-20,6.2576
ALK,2004-01-21,6.2739
ALK,2004-01-22,6.2927
ALK,2004-01-23,6.3071
ALK,2004-01-26,6.3179
ALK,2004-01-27,6.3298
ALK,2004-01-28,6.3149
ALK,2004-01-29,6.3267
ALK,2004-01-30,6.3324
ALK,2004-02-02,6.328
ALK,2004-02-03,6.3219
ALK,2004-02-04,6.2955
ALK,2004-02-05,6.2752
ALK,2004-02-06,6.2671
ALK,2004-02-09,6.2607
ALK,2004-02-10,6.2527
ALK,2004-02-11,6.2482
ALK,2004-02-12,6.2378
ALK,2004-02-13,6.2291
ALK,2004-02-17,6.2223
ALK,2004-02-18,6.2135
ALK,2004-02-19,6.1891
ALK,2004-02-20,6.1632
ALK,2004-02-23,6.1329
ALK,2004-02-24,6.1032
ALK,2004-02-25,6.0772
ALK,2004-02-26,6.0704
ALK,2004-02-27,6.038
ALK,2004-03-01,6.0189
ALK,2004-03-02,5.9987
ALK,2004-03-03,5.9805
ALK,2004-03-04,5.9712
ALK,2004-03-05,5.96
ALK,2004-03-08,5.9345
ALK,2004-03-09,5.9033
ALK,2004-03-10,5.8753
ALK,2004-03-11,5.8294
ALK,2004-03-12,5.7936
ALK,2004-03-15,5.756
ALK,2004-03-16,5.7054
ALK,2004-03-17,5.6758
ALK,2004-03-18,5.6425
ALK,2004-03-19,5.6076
ALK,2004-03-22,5.5713
ALK,2004-03-23,5.5353
ALK,2004-03-24,5.4907
ALK,2004-03-25,5.4592
ALK,2004-03-26,5.4364
ALK,2004-03-29,5.4153
ALK,2004-03-30,5.3977
ALK,2004-03-31,5.3873
ALK,2004-04-01,5.3747
ALK,2004-04-02,5.3701
ALK,2004-04-05,5.3693
ALK,2004-04-06,5.3996
ALK,2004-04-07,5.4231
ALK,2004-04-08,5.4582
ALK,2004-04-12,5.4807
ALK,2004-04-13,5.5001
ALK,2004-04-14,5.5276
ALK,2004-04-15,5.5375
ALK,2004-04-16,5.5613
ALK,2004-04-19,5.583
ALK,2004-04-20,5.6099
ALK,2004-04-21,5.6454
ALK,2004-04-22,5.6935
ALK,2004-04-23,5.7152
ALK,2004-04-26,5.7235
ALK,2004-04-27,5.7191
ALK,2004-04-28,5.7084
ALK,2004-04-29,5.6866
ALK,2004-04-30,5.6579
ALK,2004-05-03,5.6191
ALK,2004-05-04,5.5806
ALK,2004-05-05,5.5254
ALK,2004-05-06,5.4638
ALK,2004-05-07,5.3982
ALK,2004-05-10,5.3294
ALK,2004-05-11,5.2704
ALK,2004-05-12,5.2113
ALK,2004-05-13,5.1543
ALK,2004-05-14,5.0891
ALK,2004-05-17,5.023
ALK,2004-05-18,4.9617
ALK,2004-05-19,4.8966
ALK,2004-05-20,4.8225
ALK,2004-05-21,4.7681
ALK,2004-05-24,4.7237
ALK,2004-05-25,4.6901
ALK,2004-05-26,4.6648
ALK,2004-05-27,4.644
ALK,2004-05-28,4.6268
ALK,2004-06-01,4.6101
ALK,2004-06-02,4.6002
ALK,2004-06-03,4.5801
ALK,2004-06-04,4.5808
ALK,2004-06-07,4.5959
ALK,2004-06-08,4.6239
ALK,2004-06-09,4.6511
ALK,2004-06-10,4.6685
ALK,2004-06-14,4.6868
ALK,2004-06-15,4.7112
ALK,2004-06-16,4.7403
ALK,2004-06-17,4.7656
ALK,2004-06-18,4.791
ALK,2004-06-21,4.8208
ALK,2004-06-22,4.8446
ALK,2004-06-23,4.8722
ALK,2004-06-24,4.8935
ALK,2004-06-25,4.9178
ALK,2004-06-28,4.9481
ALK,2004-06-29,4.9818
ALK,2004-06-30,5.0208
ALK,2004-07-01,5.0486
ALK,2004-07-02,5.0799
ALK,2004-07-06,5.1025
ALK,2004-07-07,5.1134
ALK,2004-07-08,5.1051
ALK,2004-07-09,5.0961
ALK,2004-07-12,5.0999
ALK,2004-07-13,5.0916
ALK,2004-07-14,5.0785
ALK,2004-07-15,5.0664
ALK,2004-07-16,5.0412
ALK,2004-07-19,5.0143
ALK,2004-07-20,4.9981
ALK,2004-07-21,4.9747
ALK,2004-07-22,4.9478
ALK,2004-07-23,4.92
ALK,2004-07-26,4.8895
ALK,2004-07-27,4.8536
ALK,2004-07-28,4.8141
ALK,2004-07-29,4.7833
