SYMB,DATE,EMA
ABBV,2015-03-26,46.113
ABBV,2015-03-27,46.0135
ABBV,2015-03-30,45.9674
ABBV,2015-03-31,45.948
ABBV,2015-04-01,45.8232
ABBV,2015-04-02,45.7037
ABBV,2015-04-06,45.6401
ABBV,2015-04-07,45.643
ABBV,2015-04-08,45.6746
ABBV,2015-04-09,45.8156
ABBV,2015-04-10,46.0683
ABBV,2015-04-13,46.2753
ABBV,2015-04-14,46.5016
ABBV,2015-04-15,46.7297
ABBV,2015-04-16,46.978
ABBV,2015-04-17,47.1802
ABBV,2015-04-20,47.457
ABBV,2015-04-21,47.7127
ABBV,2015-04-22,48.0123
ABBV,2015-04-23,48.2632
ABBV,2015-04-24,48.6268
ABBV,2015-04-27,48.8769
ABBV,2015-04-28,49.2136
ABBV,2015-04-29,49.4536
ABBV,2015-04-30,49.5979
ABBV,2015-05-01,49.703
ABBV,2015-05-04,49.8251
ABBV,2015-05-05,49.874
ABBV,2015-05-06,49.9243
ABBV,2015-05-07,50.0268
ABBV,2015-05-08,50.1601
ABBV,2015-05-11,50.2777
ABBV,2015-05-12,50.3549
ABBV,2015-05-13,50.4614
ABBV,2015-05-14,50.6081
ABBV,2015-05-15,50.7424
ABBV,2015-05-18,50.8353
ABBV,2015-05-19,50.9284
ABBV,2015-05-20,51.0246
ABBV,2015-05-21,51.0937
ABBV,2015-05-22,51.1434
ABBV,2015-05-26,51.2349
ABBV,2015-05-27,51.4138
ABBV,2015-05-28,51.5825
ABBV,2015-05-29,51.669
ABBV,2015-06-01,51.7727
ABBV,2015-06-02,51.8434
ABBV,2015-06-03,51.9365
ABBV,2015-06-04,52.0516
ABBV,2015-06-05,52.1542
ABBV,2015-06-08,52.2764
ABBV,2015-06-09,52.3779
ABBV,2015-06-10,52.5125
ABBV,2015-06-11,52.6193
ABBV,2015-06-12,52.6415
ABBV,2015-06-15,52.6512
ABBV,2015-06-16,52.6494
ABBV,2015-06-17,52.7229
ABBV,2015-06-18,52.8802
ABBV,2015-06-19,53.0601
ABBV,2015-06-22,53.2708
ABBV,2015-06-23,53.454
ABBV,2015-06-24,53.5597
ABBV,2015-06-25,53.7004
ABBV,2015-06-26,53.8757
ABBV,2015-06-29,53.7881
ABBV,2015-06-30,53.7096
ABBV,2015-07-01,53.7376
ABBV,2015-07-02,53.7405
ABBV,2015-07-06,53.7438
ABBV,2015-07-07,53.7724
ABBV,2015-07-08,53.7306
ABBV,2015-07-09,53.7161
ABBV,2015-07-10,53.7976
ABBV,2015-07-13,53.9352
ABBV,2015-07-14,54.077
ABBV,2015-07-15,54.2015
ABBV,2015-07-16,54.3324
ABBV,2015-07-17,54.4507
ABBV,2015-07-20,54.6191
ABBV,2015-07-21,54.7517
ABBV,2015-07-22,54.8733
ABBV,2015-07-23,54.9802
ABBV,2015-07-24,54.8924
ABBV,2015-07-27,54.9083
ABBV,2015-07-28,55.0656
ABBV,2015-07-29,55.1731
ABBV,2015-07-30,55.2243
ABBV,2015-07-31,55.2592
ABBV,2015-08-03,55.2696
ABBV,2015-08-04,55.2957
ABBV,2015-08-05,55.3458
ABBV,2015-08-06,55.3109
ABBV,2015-08-07,55.2325
ABBV,2015-08-10,55.2061
ABBV,2015-08-11,55.1097
ABBV,2015-08-12,55.0603
ABBV,2015-08-13,54.9997
ABBV,2015-08-14,54.9531
ABBV,2015-08-17,54.9655
ABBV,2015-08-18,54.9381
ABBV,2015-08-19,54.8929
ABBV,2015-08-20,54.7681
ABBV,2015-08-21,54.5356
ABBV,2015-08-24,54.1401
ABBV,2015-08-25,53.575
ABBV,2015-08-26,53.2475
ABBV,2015-08-27,53.0547
ABBV,2015-08-28,52.8403
ABBV,2015-08-31,52.5275
ABBV,2015-09-01,52.1001
ABBV,2015-09-02,51.7497
ABBV,2015-09-03,51.4781
ABBV,2015-09-04,51.0954
ABBV,2015-09-08,50.8097
ABBV,2015-09-09,50.4521
ABBV,2015-09-10,50.1528
ABBV,2015-09-11,49.8646
ABBV,2015-09-14,49.5728
ABBV,2015-09-15,49.3285
ABBV,2015-09-16,49.1309
ABBV,2015-09-17,48.9786
ABBV,2015-09-18,48.9436
ABBV,2015-09-21,48.7736
ABBV,2015-09-22,48.495
ABBV,2015-09-23,48.2194
ABBV,2015-09-24,47.9051
ABBV,2015-09-25,47.558
ABBV,2015-09-28,46.9989
ABBV,2015-09-29,46.5149
ABBV,2015-09-30,46.1996
ABBV,2015-10-01,45.9688
ABBV,2015-10-02,45.8121
ABBV,2015-10-05,45.7354
ABBV,2015-10-06,45.5449
ABBV,2015-10-07,45.4143
ABBV,2015-10-08,45.327
ABBV,2015-10-09,45.2178
ABBV,2015-10-12,45.1289
ABBV,2015-10-13,44.938
ABBV,2015-10-14,44.776
ABBV,2015-10-15,44.7974
ABBV,2015-10-16,44.8465
ABBV,2015-10-19,44.8626
ABBV,2015-10-20,44.7757
ABBV,2015-10-21,44.6208
ABBV,2015-10-22,44.0561
ABBV,2015-10-23,43.7033
ABBV,2015-10-26,43.5008
ABBV,2015-10-27,43.3718
ABBV,2015-10-28,43.3071
ABBV,2015-10-29,43.3126
ABBV,2015-10-30,43.7336
ABBV,2015-11-02,44.407
ABBV,2015-11-03,44.9437
ABBV,2015-11-04,45.5338
ABBV,2015-11-05,45.9891
ABBV,2015-11-06,46.5049
ABBV,2015-11-09,46.9029
ABBV,2015-11-10,47.1919
ABBV,2015-11-11,47.3435
ABBV,2015-11-12,47.4326
ABBV,2015-11-13,47.4849
ABBV,2015-11-16,47.5437
ABBV,2015-11-17,47.6252
ABBV,2015-11-18,47.7454
ABBV,2015-11-19,47.8207
ABBV,2015-11-20,47.9315
ABBV,2015-11-23,48.0348
ABBV,2015-11-24,48.1267
ABBV,2015-11-25,48.1458
ABBV,2015-11-27,48.1409
ABBV,2015-11-30,47.9952
ABBV,2015-12-01,47.9298
ABBV,2015-12-02,47.7714
ABBV,2015-12-03,47.506
ABBV,2015-12-04,47.3467
ABBV,2015-12-07,47.1332
ABBV,2015-12-08,46.9705
ABBV,2015-12-09,46.7745
ABBV,2015-12-10,46.578
ABBV,2015-12-11,46.2674
ABBV,2015-12-14,46.0933
ABBV,2015-12-15,46.0083
ABBV,2015-12-16,46.0261
ABBV,2015-12-17,45.9467
ABBV,2015-12-18,45.826
ABBV,2015-12-21,45.7519
ABBV,2015-12-22,45.7911
ABBV,2015-12-23,45.902
ABBV,2015-12-24,45.9932
ABBV,2015-12-28,46.0979
ABBV,2015-12-29,46.2461
ABBV,2015-12-30,46.4068
ABBV,2015-12-31,46.5095
ABBV,2016-01-04,46.478
ABBV,2016-01-05,46.4312
ABBV,2016-01-06,46.3896
ABBV,2016-01-07,46.3389
ABBV,2016-01-08,46.174
ABBV,2016-01-11,45.8897
ABBV,2016-01-12,45.7058
ABBV,2016-01-13,45.3034
ABBV,2016-01-14,45.2003
ABBV,2016-01-15,45.3216
ABBV,2016-01-19,45.25
ABBV,2016-01-20,45.3519
ABBV,2016-01-21,45.5375
ABBV,2016-01-22,45.7417
ABBV,2016-01-25,45.9126
ABBV,2016-01-26,46.0371
ABBV,2016-01-27,46.0609
ABBV,2016-01-28,45.9853
ABBV,2016-01-29,45.8435
ABBV,2016-02-01,45.6758
ABBV,2016-02-02,45.4902
ABBV,2016-02-03,45.5453
ABBV,2016-02-04,45.589
ABBV,2016-02-05,45.3475
ABBV,2016-02-08,45.1113
ABBV,2016-02-09,44.9431
ABBV,2016-02-10,44.7323
ABBV,2016-02-11,44.4999
ABBV,2016-02-12,44.3205
ABBV,2016-02-16,44.2299
ABBV,2016-02-17,44.2638
ABBV,2016-02-18,44.2589
ABBV,2016-02-19,44.2345
ABBV,2016-02-22,44.2888
ABBV,2016-02-23,44.3217
ABBV,2016-02-24,44.3375
ABBV,2016-02-25,44.453
ABBV,2016-02-26,44.5421
ABBV,2016-02-29,44.5153
ABBV,2016-03-01,44.6247
ABBV,2016-03-02,44.6742
ABBV,2016-03-03,44.7368
ABBV,2016-03-04,44.8104
ABBV,2016-03-07,44.8963
ABBV,2016-03-08,44.8906
ABBV,2016-03-09,44.9681
ABBV,2016-03-10,45.0258
ABBV,2016-03-11,45.1939
ABBV,2016-03-14,45.3057
ABBV,2016-03-15,45.2842
ABBV,2016-03-16,45.3181
ABBV,2016-03-17,45.2722
ABBV,2016-03-18,45.3272
ABBV,2016-03-21,45.3338
ABBV,2016-03-22,45.4547
ABBV,2016-03-23,45.4762
ABBV,2016-03-24,45.477
ABBV,2016-03-28,45.477
ABBV,2016-03-29,45.5496
ABBV,2016-03-30,45.6114
ABBV,2016-03-31,45.6766
ABBV,2016-04-01,45.7587
ABBV,2016-04-04,45.9712
ABBV,2016-04-05,46.1117
ABBV,2016-04-06,46.343
ABBV,2016-04-07,46.5068
ABBV,2016-04-08,46.5909
ABBV,2016-04-11,46.6693
ABBV,2016-04-12,46.8476
ABBV,2016-04-13,46.9888
ABBV,2016-04-14,47.1337
ABBV,2016-04-15,47.2827
ABBV,2016-04-18,47.4463
ABBV,2016-04-19,47.617
ABBV,2016-04-20,47.7956
ABBV,2016-04-21,48.0265
ABBV,2016-04-22,48.2394
ABBV,2016-04-25,48.3969
ABBV,2016-04-26,48.5362
ABBV,2016-04-27,48.6444
ABBV,2016-04-28,48.7813
ABBV,2016-04-29,48.8895
ABBV,2016-05-02,49.0217
ABBV,2016-05-03,49.167
ABBV,2016-05-04,49.2744
ABBV,2016-05-05,49.4401
ABBV,2016-05-06,49.6032
